1033,4/13/16,WEDNESDAY,12:00,THEATER AND DANCE,ABANDONED,SCHWINN,DEL MAR,FEMALE,CRUISER,WHITE,1
1034,4/13/16,WEDNESDAY,14:30,THEATER AND DANCE,ILLEGALLY PARKED,TREK,6000,MALE,MOUNTAIN,RED,21
1035,4/13/16,WEDNESDAY,14:45,HSSB,ABANDONED,FLANDRIA,FIXIE,MALE,FIXIE,BROWN,1
1036,4/13/16,WEDNESDAY,14:45,HSSB,ABANDONED,MICARGI,TAHITI,FEMALE,CRUISER,GREEN,1
1037,4/13/16,WEDNESDAY,14:45,HSSB,ABANDONED,HUFFY,SANTE FE,FEMALE,CRUISER,BLUE,1
1038,4/13/16,WEDNESDAY,14:45,HSSB,ABANDONED,CRUISER,CRUISER,FEMALE,CRUISER,WHITE,1
1039,4/14/16,THURSDAY,8:20,CAMPBELL,ABANDONED,K2,El Dorado,MALE,MTN,WHITE,21
1040,4/14/16,THURSDAY,8:20,CAMPBELL,ABANDONED,NISHIKI,Sport,MALE,RACING,RED,12
1041,4/14/16,THURSDAY,8:20,CAMPBELL,ABANDONED,SCHWINN,,MALE,TOURING,GREY,24
1042,4/14/16,THURSDAY,8:20,CAMPBELL,ABANDONED,Cignal,montack,MALE,TOURING,GREEN,21
1043,4/14/16,THURSDAY,8:20,CAMPBELL,ABANDONED,SCHWINN,RULER,FEMALE,CRUISER,BLUE,1
1044,4/14/16,THURSDAY,8:20,CAMPBELL,ABANDONED,PACIFIC,EVOLUTION,FEMALE,HYBRID,WHITE,18
1045,4/18/16,MONDAY,16:40,AS BIKESHOP,ABANDONED,SKU,42,MALE,ROAD,GREEN,1
1046,4/18/16,MONDAY,16:40,AS BIKE SHOP,ABANDONED,,,,BMX,,
1047,4/18/16,MONDAY,16:40,AS BIKE SHOP,ABANDONED,SKU,42,MALE,ROAD,GREEN,1
1048,4/19/16,TUESDAY,13:00,SAN MIGUEL HALL,COURTESY,SCHWINN,GATEWAY,FEMALE,TOURING,WHITE,7
1049,4/19/16,TUESDAY,13:00,SAN MIGUEL,COURTESY,SCHWINN,GATEWAY,FEMALE,TOURING,WHITE,7
1050,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,NEXT,LA JOLLA,FEMALE,CRUISER,BLUE,1
1051,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,TREK,3700,MALE,ROAD,RED,21
1052,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,TREK,3700,MALE,ROAD,BLUE,21
1053,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,REALM,700 HYBRID,MALE,ROAD,BLACK/GREEN,7
1054,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,FIRMSTRONG,CRUISER,MALE,CRUISER,GREY,1
1055,4/19/16,TUESDAY,13:00,SAN MIGUEL,COURTESY,MICARGI,R06Z6,MALE,FIXIE,WHITE,1
1056,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,GREEN LIME,,FEMALE,CRUISER,WHITE,1
1057,4/19/16,TUESDAY,13:00,SAN MIGUEL,COURTESY,PACIFIC,EVOLUTION,MALE,ROAD,BLACK,18
1058,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,MONGOOSE,STANDOFF,MALE,ROAD,RED,21
1059,4/19/16,TUESDAY,13:00,SAN MIG,COURTESY,TREK,FX SERIES,MALE,HYBRID,RED,21
1060,4/19/16,TUESDAY,13:00,SAN MIGUEL,COURTESY,Huffy,Superia,MALE,MOUNTAIN,BLUE,18
1061,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,HUFFY,SUPERIA,MALE,MTN,BLUE,18
1062,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,MICARGI,FIXIE,MALE,FIXIE,BLACK,1
1063,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,SCHWINN,RANGER,MALE,HYBRID,WHITE,21
1064,4/19/16,TUESDAY,17:00,SAN MIG,COURTESY,UNK,,FEMALE,CRUISER,BLUE,1
1065,4/19/16,TUESDAY,17:00,SAN MIG,COURTESY,MICARGI,FIXIE,MALE,FIXIE,BLACK,1
1066,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,SCHWINN,RANGER,MALE,MNT,BLACK,21
1067,4/19/16,TUESDAY,17:00,SAN MIG,COURTESY,29GS,GENESIS,MALE,MNT,BLACK,21
1068,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,RAELIGH,N/A,FEMALE,ROAD,WHITE,7
1069,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,SKU,FIXIE,MALE,FIXIE,BLACK,1
1070,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,Fuji,ABSOLUTE,FEMALE,FAME,GREY,21
1071,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,DIAMOND,CITY,FEMALE,HYBRID,BLUE,21
1072,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,TREK,ANTELORE,MALE,ROAD,BLACK,21
1073,4/19/16,TUESDAY,17:00,SAN MIGUEL,COURTESY,ELECTRA,HAWAII,FEMALE,CRUISER,GREEN,1
1074,4/19/16,TUESDAY,19:00,SAN MIGUEL,COURTESY,HARO,PROJECT,MALE,CRUISER,CLACK,1
1075,4/19/16,TUESDAY,19:00,SAN MIGUEL,COURTESY,AMERICAN,WAVE,MALE,CRUISER,BLACK,1
1076,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,WINDWOD,,MALE,CRUISER,BLUE,1
1077,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,DIAMOND,OUTLOOK,FEMALE,MNT,PINK,21
1078,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,SCHWINN,,FEMALE,CRUISER,BLUE,6
1079,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,KHS,,MALE,ROAD,RED,21
1080,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,,,MALE,HYBRID,BLACK,18
1081,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,HUFFY,DELUX,FEMALE,CRUISER,BLUE,1
1082,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,MICARGI,TOUCH,MALE,CRUISER,BLACK,1
1083,4/19/16,TUESDAY,19:00,SAN MIGUEL,COURTESY,COLUMBIA,NORTHWAY,MALE,ROAD,BROWN,21
1084,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,SPECIAL,HARD ROCK,MALE,MNT,SILVER,21
1085,4/19/16,TUESDAY,19:00,SAN MIG,COURTESY,FIXIE,THRUSTER,MALE,ROAD,BLACK,1
1086,4/19/16,TUESDAY,19:00,,COURTESY,,,,,,
1087,4/21/16,THURSDAY,2:43,6747 PASADO,STOLEN RECOVERY,LIV,SEDONAW,FEMALE,HYBRID,BLUE,21
1088,4/21/16,THURSDAY,10:30,SSMS,ABANDONED,Vilano,,MALE,ATB,BLACK,21
1089,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,FUJI,ABSOLUTE,MALE,ROAD,BLUE,21
1090,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,DIAMONDBACK,ASCENT,FEMALE,ATB,BLUE,15
1091,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,TONTOR,,FEMALE,CRUISER,WHITE,1
1092,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,FIXIE,BLACK,1
1093,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,FIRMSTRONG,URBAN,FEMALE,HYBRID,TEAL,7
1094,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SKU,,MALE,FIXIE,BLACK,1
1095,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,TREK,VERVE 2,FEMALE,ROAD,GREY,21
1096,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,MOTIV,CROSSMOTIVER,MALE,HYBRID,RED,21
1097,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,DIAMONDBACK,OUTLOOK,MALE,ATB,PURPLE,21
1098,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,GKQ,,MALE,FIXIE,RED,1
1099,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SKU,,MALE,FIXIE,BLACK,1
1100,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,ATB,YELLOW,18
1101,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,ROADMASTER,GRANITE PEAK,FEMALE,ATB,PURPLE,18
1102,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,NORTHROCK,SC-7,MALE,ROAD,GREY,21
1103,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,INFINITY,,MALE,ROAD,GREY,7
1104,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,FIRMSTRONG,URBAN,FEMALE,CRUISER,BLUE,1
1105,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,RALEIGH,CAPENT FT,MALE,ROAD,BLUE,21
1106,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,RALEIGH,MOJAVE 2.0,MALE,MOUNTAIN,BLACK,21
1107,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,DIAMONDBACK,OCTANE 24,MALE,MOUNTAIN,BLUE,21
1108,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,ELECTRA,,MALE,1,BLACK,1
1109,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SCHWINN,MERGE,MALE,HYBRID,BLUE,21
1110,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,GIANT,CATE,FEMALE,,BLUE,21
1111,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,DGX,RESONANCE,FEMALE,ATB,WHITE,21
1112,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,HUFFY,DELUXE,FEMALE,CRUISER,TEAL,1
1113,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,GKU,,MALE,FIXIE,BLACK,1
1114,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,FIXIE,BLUE,1
1115,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,MICARGI,PRESTIGIO,MALE,FIXIE,RED,1
1116,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,PAUL FRANK,,MALE,HYBRID,BLACK,1
1117,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,FIXIE,WHITE,1
1118,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,HUFFY,GOOD VIBRATIONS,MALE,CRUISER,BLACK,1
1119,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,FIRMSTRONG,URBAN,MALE,CRUISER,BLACK,1
1120,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,PACIFIC,EVOLUTION,FEMALE,ATB,WHITE,18
1121,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,HUFFY,,FEMALE,CRUISER,BLUE,1
1122,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,MONGOOSE,COMP TYAX,MALE,HYBRID,RED,24
1123,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SCHWINN,MIRADA,MALE,ATB,GREY,21
1124,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SCHWINN,S-20,MALE,ATB,BLUE,21
1125,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,CARACI,,MALE,ROAD,BLUE,1
1126,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SKU,,MALE,ROAD,SILVER,1
1127,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,ROAD,BLUE,21
1128,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,,,,
1129,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,FREEDOM,,MALE,CRUISER,BLACK,1
1130,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,FIXIE,GREEN,1
1131,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,TREK,,FEMALE,HYBRID,YELLOW,7
1132,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,HUFFY,SUPERIA,FEMALE,ATB,BLUE,15
1133,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SCHWINN,DUAL SPORT,MALE,HYBRID,GREY,21
1134,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,DIAMONDBACK,DELLACRUZ,FEMALE,CRUISER,BLACK,1
1135,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,SCHWINN,,FEMALE,HYBRID,WHITE,1
1136,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,DELLACRUZ,,FEMALE,CRUISER,PINK,1
1137,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,ROADMASTER,GRANITE PEAK,FEMALE,ATB,WHITE,18
1138,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,3G,ISLA VISTA,MALE,CRUISER,WHITE,1
1139,4/26/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,PACIFIC,EVOLUTION,MALE,ATB,BLACK,18
1140,4/26/16,,14:00,LIBRARY,ILLEGALLY PARKED,FIXIE,PEUGEOT,MALE,FIXIE,ORANGE,1
1141,4/26/16,MONDAY,14:00,DAVIDSON,ILLEGALLY PARKED,FIXIE,FIXIE,MALE,FIXIE,BLACK,1
1142,4/27/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,DGX,Resonance,FEMALE,ATB,WHITE,21
1143,4/27/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,6KU,,MALE,FIXIE,BLACK,1
1144,4/27/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,FIXIE,GREEN,
1145,4/27/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,,,MALE,FIXIE,YELLOW,1
1146,4/27/16,TUESDAY,12:45,SOUTH HALL,ILLEGALLY PARKED,RALEIGH,,MALE,ROAD,RED,1
1147,4/27/16,MONDAY,14:00,LIBRARY,ILLEGALLY PARKED,SCHWINN,SANTA CRUZ,FEMALE,MOUNTAIN,PURPLE,21
1148,4/30/16,SATURDAY,0:55,6700 ABREGO,COURTESY,MURRAY,CRUISER,FEMALE,CRUISER,RED,1
1149,4/30/16,SATURDAY,1:30,6584 DEL PLAYA,COURTESY,MICARGI,ROZ69,MALE,ROAD,YELLOW,1
1150,5/2/16,MONDAY,,BUILDING 300,OWNERSHIP DISPUTE,cannondale,CAD 3,MALE,ROAD,RED,21
1151,5/4/16,WEDNESDAY,13:00,SOUTH HALL,ILLEGALLY PARKED,RETROSPEC,HYBRID,MALE,HYBRID,WHITE,1
1152,5/4/16,WEDNESDAY,13:00,SOUTH HALL,ILLEGALLY PARKED,SCHWINN,HYBRID,FEMALE,HYBRID,RED,10
1153,5/4/16,WEDNESDAY,13:00,SOUTH HALL,ILLEGALLY PARKED,ELECTRA,DELUXE,FEMALE,CRUISER,BLUE,1
1154,5/4/16,WEDNESDAY,13:00,SOUTH HALL,ILLEGALLY PARKED,SKU,FIXIE,MALE,FIXIE,GREEN,1
1155,5/4/16,WEDNESDAY,13:00,SOUTH HALL,ILLEGALLY PARKED,MICARGI,FIXIE,MALE,FIXIE,BLACK,1
1156,5/4/16,WEDNESDAY,13:00,SOUTH HALL,ABANDONED,MOUNTAIN,MOUNTAIN,MALE,MOUNTAIN,RED,21
1157,5/4/16,WEDNESDAY,13:00,SOUTH HALL,ILLEGALLY PARKED,RETROSPEC,,MALE,FIXIE,WHITE,1
1158,5/5/16,THURSDAY,23:15,ARBOR,ILLEGALLY PARKED,huffy,Santa fe ll,MALE,CRUISER,RED,1
1159,5/6/16,FRIDAY,,,STOLEN RECOVERY,,,,,,
1160,5/6/16,FRIDAY,,EMBARCADERO DEL NORTE/ MADRID,STOLEN RECOVERY,Firmstrong,Urban,FEMALE,CRUISER,BLUE,1
1161,5/7/16,SATURDAY,,6721 SABADO TARDE,OTHER,Magna,Electroshock,MALE,MOUNTAIN,SILVER,18
1162,5/7/16,,,,,,,,,,
1163,5/7/16,,,,,,,,,,
1164,5/7/16,,,,,,,,,,
1165,5/7/16,,,,,,,,,,
1166,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,MICARGI,HYBRID,MALE,HYBRID,BLACK,7
1167,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,FIRMSTRONG,URBAN,FEMALE,CRUISER,BLACK,1
1168,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,RETROSPEC,FIXIE,MALE,FIXIE,PINK,1
1169,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,TREK,6000,MALE,HYBRID,YELLOW,21
1170,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,SCHWINN,DELMAR,FEMALE,CRUISER,BLACK,1
1171,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,MURRAY,MONTEREY,FEMALE,CRUISER,BLACK,1
1172,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,DAWES,FIXIE,MALE,FIXIE,BLACK,1
1173,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,SKU,FIXIE,MALE,FIXIE,BLACK,1
1174,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,SE,FLOVAL FLYER,MALE,BMX,BLACK,1
1175,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,SCHWINN,MICA,MALE,MOUNTAIN,BLACK,21
1176,5/11/16,WEDNESDAY,13:00,SAN NICOLAS,COURTESY,SCHWINN,CLEAR CREEK,FEMALE,HYBRID,GREY,21
1177,5/14/16,SATURDAY,,DEVEREUX FENCE,ABANDONED,PACIFIC,EVOLUTION,MALE,MOUNTAIN,GREY,18
1178,5/14/16,SATURDAY,,DAVIDSON LIBRARY,ABANDONED,Next,Powerclimber,MALE,MOUNTAIN,BLUE,18
1179,5/14/16,TUESDAY,16:00,SAN RAFAEL,ABANDONED,Northrock,SC 7,MALE,HYBRID,GREY,21
1180,5/14/16,SATURDAY,21:00,6647 DP,COURTESY,MOUNTAIN,MOUNTAIN,MALE,MOUNTAIN,BLACK,21
1181,5/16/16,MONDAY,14:10,MARINE SCIENCE,ILLEGALLY PARKED,Fixie,Micargi,MALE,,BLUE,1
1182,5/16/16,MONDAY,14:10,MARINE SCIENCE,ILLEGALLY PARKED,FIXIE,MICARGI,MALE,FIXIE,BLUE,1
1183,5/16/16,MONDAY,18:54,PHELPS & PACIFIC OAKS,OTHER,FIRMSTRONG,URBAN,MALE,CRUISER,BLACK,7
1184,5/17/16,MONDAY,11:00,NORTH HALL,ILLEGALLY PARKED,Giant,SR Suntour,MALE,MOUNTAIN,BLACK,21
1185,5/18/16,WEDNESDAY,12:25,HSSB,ABANDONED,ROADMASTER,AZURE,MALE,MOUNTAIN,BLUE,18
1186,5/18/16,WEDNESDAY,12:25,HSSB,ABANDONED,NOVARA,TRACTOR,MALE,MOUNTAIN,GREY,15
1187,5/18/16,WEDNESDAY,12:25,HSSB,ABANDONED,ELECTRA,COASTER 7,FEMALE,CRUISER,BLUE,1
1188,5/18/16,WEDNESDAY,12:25,HSSB,ABANDONED,KENT,GLENDALE,MALE,MOUNTAIN,BLACK,7
1189,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,ROAD,ROAD,MALE,ROAD,BLACK,6
1190,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,NISHIKI,ROAD,MALE,ROAD,RED,10
1191,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,SCHWINN,LEGACY,FEMALE,CRUISER,YELLOW,1
1192,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,PACIFIC,EVOLUTION,FEMALE,MOUNTAIN,WHITE,18
1193,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,KENT,THRUSTER,MALE,FIXIE,GREEN,1
1194,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,MICARGI,TAHITI,FEMALE,CRUISER,BLUE,1
1195,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,DIAMONDBACK,ASCENT EX,MALE,MOUNTAIN,WHITE,24
1196,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,PACIFIC,EVOLUTION,FEMALE,MOUNTAIN,WHITE,18
1197,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,BRENTWOOD,KHS,MALE,HYBRID,BLACK,21
1198,5/18/16,WEDNESDAY,12:50,SSMS,ABANDONED,FIXIE,FIXIE,MALE,FIXIE,WHITE,1
1199,5/22/16,SUNDAY,19:00,EAST GATE/HENLEY GATE,COURTESY,Switch,Traveler,FEMALE,ELECTRIC/HYBRID,RED,
1200,5/24/16,,,TEPUSQUET,ABANDONED,NEXT,AVALON,FEMALE,,PURPLE,7
1201,5/24/16,,,,,,,,,,
1202,5/24/16,TUESDAY,22:45,,OTHER,SKU,N/A,MALE,FIXIE,BLACK,1
1203,5/28/16,SATURDAY,,MADRID AND EMBARCADERO DEL MAR,ABANDONED,Giant,Cypress,MALE,ROAD,RED,18
1204,5/28/16,SATURDAY,,MADRID/EMARCADERO DEL MAR,ABANDONED,GIANT,CYPRESS,MALE,ROAD,RED,18
1205,5/28/16,SATURDAY,22:30,DAVIDSON,ABANDONED,Next,Powercruiser,MALE,ATB,BLUE,18
1206,5/31/16,SATURDAY,,STORKE/ HOLLISTER,COURTESY,Phat,Seawind,MALE,HYBRID,BLACK,6
1207,5/31/16,FRIDAY,15:00,DAVIDSON LIBRARY,ILLEGALLY PARKED,Retrospect,Fixie,MALE,FIXIE,WHITE,1
1208,6/1/16,WEDNESDAY,12:00,HAROLD FRANK HALL,ABANDONED,KENT,FIXIE,MALE,FIXIE,BLACK,1
1209,6/1/16,WEDNESDAY,12:00,HAROLD FRANK HALL,ABANDONED,HUFFY,SUPERIA,MALE,MOUNTAIN,BLUE,15
1210,6/1/16,WEDNESDAY,12:00,HAROLD FRANK HALL,ABANDONED,CRUISER,CRUISER,FEMALE,CRUISER,RED,1
1211,6/1/16,WEDNESDAY,12:00,HAROLD FRANK HALL,ABANDONED,TREK,820,MALE,MOUNTAIN,BLUE,18
1212,6/1/16,WEDNESDAY,12:00,CAMPBELL HALL,ABANDONED,MOTIV,NEWPORT FS,FEMALE,MOUNTAIN,GREY,21
1213,6/1/16,TUESDAY,21:45,REC CEN,OWNERSHIP DISPUTE,SKU,FIXIE,MALE,FIXIE,BLACK,1
1214,6/7/16,,,,,,,,,,
1215,6/7/16,,,,,,,,,,
1216,6/7/16,WEDNESDAY,9:30,THEATER & DANCE,ABANDONED,Mongoose,XR75,MALE,MOUNTAIN,RED,21
1217,6/7/16,MONDAY,23:45,FT SOUTH LOBBY,COURTESY,Specialized,RockHopper,MALE,MOUNTAIN,BLUE,24
1218,6/8/16,SATURDAY,,67 BLOCK SABADO WEST OF DEL SUR,COURTESY,Micargi,Fixie,MALE,FIXED GEAR,GREEN,1
1219,6/8/16,,13:00,,,TREK,FX,MALE,MTN,RED,21
1220,6/10/16,FRIDAY,22:15,PARDALL TUNNEL,OTHER,RETROSPEC,,MALE,FIX,SILVER,1
1221,6/11/16,SATURDAY,3:15,STORKE PLAZA,STOLEN RECOVERY,FREESPIRIT,CROSSTOWN,FEMALE,HYB,RED,1
1222,6/11/16,SATURDAY,19:45,SOUTH SIDE OF EVENT CENTER,ABANDONED,HUFFY,RIGID SPORT,MALE,MOUNTAIN,BLUE,15
1223,6/11/16,SATURDAY,19:45,SOUTH SIDE OF EVENT CENTER,ABANDONED,HUFFY,PANAMA JACK,FEMALE,CRUISER,WHITE,1
1224,6/11/16,FRIDAY,22:15,PARDALL TUNNEL,COURTESY,Retrospec,,MALE,FIXIE,SILVER,1
1225,6/12/16,SUNDAY,16:55,SIERRA MADRE,COURTESY,INELLI,TIME,MALE,ROAD,WHITE,20
1226,6/14/16,TUESDAY,,FT,ABANDONED,Cannondale,Quack,MALE,,GRAY,24
1227,6/14/16,TUESDAY,7:30,FT,ABANDONED,schwinn,Fair haven,FEMALE,HYBRID,WHITE,7
1228,6/14/16,TUESDAY,7:30,FT,ABANDONED,American Flyer,Wave,FEMALE,CRUISER,WHITE,1
1229,6/14/16,TUESDAY,7:30,FT,ABANDONED,6KU,,MALE,FIXIE,BLACK,1
1230,6/14/16,TUESDAY,8:30,FT,ABANDONED,sku,track,MALE,ROAD,YELLOW,1
1231,6/14/16,TUESDAY,8:30,FT,ABANDONED,SCHWINN,RIVERSIDE,FEMALE,CRUISER,BLACK,7
1232,6/14/16,TUESDAY,8:40,FT,ABANDONED,K2 Bikes,F Nine Breeze,FEMALE,HYBRID,ORANGE,21
1233,6/14/16,TUESDAY,8:40,FT,ABANDONED,mongoose,spectra`,MALE,ATB,BLACK,21
1234,6/14/16,TUESDAY,8:40,FT,ABANDONED,Next,Gauntlet,MALE,ATB,GREY,18
1235,6/14/16,TUESDAY,8:40,FT,ABANDONED,Dynacraft,Magna,MALE,FIXIE,GREY,1
1236,6/14/16,TUESDAY,9:20,FT,ABANDONED,Specialized,Expedition,MALE,HYBRID,BLACK,21
1237,6/14/16,TUESDAY,9:20,FT,ABANDONED,THURSTER,FIXIE,MALE,FIXIE,BLACK,1
1238,6/14/16,TUESDAY,9:20,FT,ABANDONED,AMERICAN FLYER,WAVE,MALE,CRUISER,BLACK,1
1239,6/14/16,TUESDAY,10:40,FT,ABANDONED,Trek,Seveni,MALE,ROAD,GREY,21
1240,6/14/16,TUESDAY,10:40,FT,ABANDONED,Giant,Boulder,MALE,ROAD,BLACK,21
1241,6/14/16,TUESDAY,10:40,FT,ABANDONED,Schwinn,Huntington,FEMALE,CRUISER,PURPLE,1
1242,6/14/16,TUESDAY,10:40,FT,ABANDONED,DIAMONDBACK,TOPANGA,MALE,MTN,WHITE,18
1243,6/14/16,TUESDAY,10:58,FT,ABANDONED,Mongoose,Element,MALE,MOUNTAIN,GREY,18
1244,6/14/16,TUESDAY,10:58,FT,ABANDONED,Firmstrong,Bella,FEMALE,CRUISER,PINK,1
1245,6/14/16,TUESDAY,10:58,FT,ABANDONED,GREENLINE,SHIMEAN,MALE,CRUISER,BLACK,7
1246,6/14/16,TUESDAY,10:58,FT,ABANDONED,MGX,DSOI,MALE,MTN,RED,24
1247,6/14/16,TUESDAY,10:58,FT,ABANDONED,SE RACING,MONTERY,MALE,ROAD,RED,21
1248,6/14/16,TUESDAY,10:58,FT,ABANDONED,GARYFISHER,,MALE,ROAD,GREY,21
1249,6/14/16,TUESDAY,10:58,FT,ABANDONED,MONGOOSE,2.0 BANISH,MALE,MTN,WHITE,21
1250,6/14/16,TUESDAY,10:58,FT,ABANDONED,TREK,NAVIGATOR 100,MALE,MTN,GREEN,21
1251,6/14/16,TUESDAY,10:58,FT,ABANDONED,VELANO,,MALE,FIXIE/ATB,BLACK,18
